customer_id,signup_date,market,segment,plan,acquisition_channel,is_foreign_founder,headcount,cac,churned,churn_date,ltv
SLEEK-0860,2024-06-28,SG,SME,Growth,Partner,False,34,177.78,False,,8937.78
SLEEK-0861,2024-01-21,SG,Startup,Starter,Partner,False,3,133.82,False,,1561.01
SLEEK-0862,2024-02-09,HK,SME,Starter,Partner,False,31,139.79,False,,2620.6
SLEEK-0863,2022-11-19,SG,Startup,Full Compliance,Referral,False,3,56.64,True,2023-04,3638.16
SLEEK-0864,2023-09-08,SG,Startup,Starter,Partner,False,2,121.29,False,,1849.07
SLEEK-0865,2023-01-10,SG,SME,Growth,Paid,False,18,303.31,False,,19246.56
SLEEK-0866,2024-11-19,UK,Corporate,Growth,Partner,True,56,216.88,False,,5015.33
SLEEK-0867,2024-02-06,AU,Startup,Starter,Paid,False,2,369.29,False,,1860.32
SLEEK-0868,2023-08-26,AU,SME,Growth,Partner,True,25,158.28,False,,22604.22
SLEEK-0869,2024-09-28,AU,SME,Starter,Partner,False,12,141.54,False,,1277.34
SLEEK-0870,2023-09-15,SG,Startup,Starter,Partner,False,5,162.75,False,,1837.47
SLEEK-0871,2024-04-01,AU,Startup,Growth,Organic,False,3,111.62,False,,3723.33
SLEEK-0872,2022-07-19,SG,Startup,Starter,Partner,False,2,170.55,True,2022-09,889.82
SLEEK-0873,2022-08-17,SG,Startup,Growth,Paid,False,5,310.54,False,,13752.87
SLEEK-0874,2022-05-21,SG,Startup,Starter,Organic,False,6,92.85,False,,3063.24
SLEEK-0875,2023-04-12,HK,SME,Starter,Partner,True,20,132.57,False,,3857.8
SLEEK-0876,2023-05-07,SG,SME,Growth,Paid,False,24,383.74,False,,22059.61
SLEEK-0877,2023-07-27,SG,Startup,Growth,Partner,False,6,159.32,False,,6949.55
SLEEK-0878,2023-01-20,UK,Corporate,Growth,Partner,True,106,219.93,False,,66964.2
SLEEK-0879,2024-08-02,HK,SME,Growth,Referral,False,35,58.4,False,,6619.3
SLEEK-0880,2024-07-10,AU,SME,Full Compliance,Organic,True,16,81.2,False,,8318.76
SLEEK-0881,2023-04-14,SG,SME,Growth,Referral,False,27,66.06,False,,19083.31
SLEEK-0882,2024-02-19,SG,Startup,Growth,Referral,False,8,62.47,False,,5042.07
SLEEK-0883,2022-08-04,SG,Startup,Starter,Partner,False,4,177.72,False,,5208.67
SLEEK-0884,2022-08-01,SG,Startup,Starter,Referral,False,4,49.67,True,2023-06,1475.32
SLEEK-0885,2023-01-06,SG,Startup,Starter,Referral,False,2,69.84,True,2024-02,1715.51
SLEEK-0886,2022-04-05,SG,Startup,Growth,Referral,False,7,55.43,True,2022-10,3293.6
SLEEK-0887,2023-02-20,HK,SME,Growth,Partner,False,8,171.83,False,,13124.44
SLEEK-0888,2024-02-10,UK,Startup,Growth,Referral,False,5,90.93,False,,3891.15
SLEEK-0889,2023-08-13,HK,SME,Growth,Partner,False,27,186.81,False,,16770.49
SLEEK-0890,2022-03-24,SG,SME,Growth,Partner,False,14,143.08,False,,27335.64
SLEEK-0891,2024-03-18,SG,Corporate,Growth,Paid,False,132,373.29,True,2024-12,35515.07
SLEEK-0892,2024-07-20,UK,Corporate,Full Compliance,Paid,True,53,623.03,False,,11823.02
SLEEK-0893,2022-12-04,HK,SME,Starter,Paid,False,12,350.85,True,2024-02,1840.56
SLEEK-0894,2023-12-05,HK,SME,Growth,Referral,False,8,79.96,False,,7754.11
SLEEK-0895,2023-08-03,SG,SME,Starter,Organic,False,36,85.02,False,,1953.62
SLEEK-0896,2022-01-06,SG,SME,Starter,Partner,False,12,152.08,True,2024-04,15371.71
SLEEK-0897,2024-06-21,HK,Startup,Starter,Organic,True,7,79.8,False,,2923.47
SLEEK-0898,2024-12-06,HK,Startup,Growth,Organic,False,5,97.79,False,,1096.64
SLEEK-0899,2022-04-10,HK,Startup,Growth,Referral,False,4,77.48,True,2023-03,4400.45
SLEEK-0900,2022-06-29,UK,Startup,Full Compliance,Organic,True,7,112.18,False,,19117.09
SLEEK-0901,2024-12-06,SG,Corporate,Starter,Organic,False,81,80.4,False,,697.33
SLEEK-0902,2024-03-20,HK,Startup,Full Compliance,Organic,True,4,76.35,False,,7418.69
SLEEK-0903,2022-01-03,SG,Startup,Growth,Referral,False,2,54.68,False,,9671.44
SLEEK-0904,2023-02-23,SG,Startup,Starter,Paid,False,3,382.79,True,2024-03,1671.25
SLEEK-0905,2023-12-05,SG,Startup,Starter,Paid,False,4,489.12,False,,1632.86
SLEEK-0906,2022-06-19,UK,SME,Growth,Organic,True,22,124.08,True,2023-10,13783.88
SLEEK-0907,2022-02-13,HK,SME,Growth,Organic,False,35,104.28,False,,45293.6
SLEEK-0908,2024-02-07,AU,SME,Growth,Organic,False,10,88.08,True,2024-12,8947.04
SLEEK-0909,2022-03-09,SG,SME,Growth,Partner,True,34,167.22,False,,41051.29
SLEEK-0910,2023-11-10,HK,Startup,Starter,Organic,True,7,79.41,False,,3437.14
SLEEK-0911,2023-01-14,UK,SME,Growth,Referral,True,36,85.73,False,,26865.45
SLEEK-0912,2023-01-30,HK,Startup,Starter,Paid,False,3,418.88,True,2024-12,4269.74
SLEEK-0913,2024-01-14,SG,SME,Growth,Partner,False,23,138.69,False,,12778.44
SLEEK-0914,2023-04-09,SG,SME,Full Compliance,Paid,False,31,317.59,True,2023-06,4286.25
SLEEK-0915,2023-03-27,SG,Startup,Full Compliance,Paid,False,5,317.7,True,2024-07,9897.08
SLEEK-0916,2022-11-09,AU,SME,Growth,Partner,False,27,147.95,True,2024-10,25485.79
SLEEK-0917,2022-05-28,HK,Startup,Starter,Referral,True,3,76.02,False,,4771.35
SLEEK-0918,2022-07-13,SG,SME,Full Compliance,Partner,False,12,142.39,False,,22097.58
SLEEK-0919,2022-04-25,SG,Startup,Starter,Partner,False,7,135.32,True,2023-12,2244.61
SLEEK-0920,2022-02-14,SG,SME,Growth,Partner,True,31,134.54,False,,36211.95
SLEEK-0921,2022-10-30,HK,SME,Starter,Partner,False,24,157.15,True,2023-06,1420.95
SLEEK-0922,2022-01-21,SG,SME,Growth,Partner,False,13,143.06,True,2022-01,1203.67
SLEEK-0923,2024-05-24,HK,Startup,Starter,Paid,False,7,322.31,False,,1368.26
SLEEK-0924,2022-07-02,AU,SME,Starter,Referral,False,17,77.18,False,,3421.05
SLEEK-0925,2023-01-27,SG,Startup,Starter,Referral,False,5,50.32,False,,2431.66
SLEEK-0926,2022-12-16,HK,SME,Starter,Partner,True,39,139.93,False,,4351.51
SLEEK-0927,2024-01-24,SG,Corporate,Growth,Partner,True,92,165.55,False,,32189.2
SLEEK-0928,2023-01-13,SG,Corporate,Growth,Organic,True,70,66.06,True,2024-10,45181.4
SLEEK-0929,2022-05-06,HK,SME,Starter,Organic,False,10,106.39,True,2024-01,2300.59
SLEEK-0930,2023-05-16,SG,Startup,Starter,Organic,False,4,74.78,True,2024-08,3082.51
SLEEK-0931,2023-05-06,HK,Startup,Full Compliance,Paid,False,2,373.11,False,,9736.13
SLEEK-0932,2022-06-04,UK,SME,Growth,Partner,False,16,215.86,True,2023-09,9613.8
SLEEK-0933,2024-04-12,SG,Startup,Starter,Referral,False,6,64.47,False,,1298.31
SLEEK-0934,2024-01-21,SG,Startup,Starter,Partner,False,4,122.75,True,2024-08,1238.37
SLEEK-0935,2022-06-16,HK,Startup,Starter,Paid,False,5,411.47,True,2024-09,2719.44
SLEEK-0936,2024-06-21,UK,SME,Growth,Partner,False,40,208.57,False,,8570.66
SLEEK-0937,2024-08-06,SG,Startup,Growth,Organic,False,6,94.56,False,,2639.85
SLEEK-0938,2023-02-23,SG,Startup,Starter,Referral,False,5,70.3,True,2023-04,877.56
SLEEK-0939,2024-09-02,AU,Startup,Full Compliance,Organic,False,6,106.82,False,,3432.21
SLEEK-0940,2023-11-13,HK,Startup,Growth,Referral,False,6,82.09,False,,5691.06
SLEEK-0941,2023-11-21,SG,Startup,Growth,Partner,False,3,177.97,False,,5310.26
SLEEK-0942,2022-04-24,SG,Startup,Full Compliance,Organic,True,4,82.33,True,2023-08,10959.83
SLEEK-0943,2022-08-03,UK,SME,Growth,Organic,True,35,105.11,False,,31425.84
SLEEK-0944,2023-10-19,SG,Startup,Starter,Referral,False,5,57.49,False,,1778.34
SLEEK-0945,2022-03-20,SG,SME,Starter,Paid,False,10,351.62,True,2024-09,7998.98
SLEEK-0946,2022-09-10,HK,Startup,Starter,Partner,False,7,182.25,True,2022-12,1044.6
SLEEK-0947,2024-02-11,AU,Startup,Starter,Referral,True,7,84.31,False,,3758.04
SLEEK-0948,2023-01-28,SG,SME,Growth,Partner,False,18,143.51,True,2023-11,7855.83
SLEEK-0949,2024-04-25,UK,Startup,Starter,Paid,True,2,488.45,False,,2511.54
SLEEK-0950,2023-02-04,HK,Startup,Growth,Referral,True,4,71.34,False,,10801.26
SLEEK-0951,2023-09-15,AU,SME,Growth,Partner,True,38,147.13,False,,24395.12
SLEEK-0952,2023-01-12,SG,Startup,Growth,Organic,False,8,82.42,True,2023-10,4631.31
SLEEK-0953,2024-02-12,SG,Corporate,Full Compliance,Partner,True,105,130.78,False,,36287.0
SLEEK-0954,2024-04-07,HK,SME,Starter,Partner,False,27,135.6,False,,1453.41
SLEEK-0955,2024-02-08,HK,Corporate,Full Compliance,Partner,False,51,191.43,True,2024-08,13673.15
SLEEK-0956,2023-07-18,AU,SME,Growth,Referral,True,15,73.35,True,2024-07,13788.57
SLEEK-0957,2023-03-19,SG,Startup,Starter,Referral,True,6,64.65,False,,3948.84
SLEEK-0958,2022-02-11,SG,Startup,Starter,Referral,False,3,69.81,True,2022-12,3106.33
SLEEK-0959,2024-09-16,SG,SME,Starter,Paid,False,15,363.15,False,,955.24
SLEEK-0960,2022-08-29,AU,Startup,Starter,Referral,True,6,77.97,False,,9260.93
SLEEK-0961,2023-02-18,SG,Startup,Starter,Organic,True,2,88.1,False,,3906.56
SLEEK-0962,2024-05-16,HK,Startup,Full Compliance,Paid,True,2,372.14,False,,6117.76
SLEEK-0963,2024-04-05,UK,Startup,Starter,Referral,True,4,77.03,False,,2545.59
SLEEK-0964,2024-11-11,HK,Corporate,Growth,Referral,False,70,58.77,False,,5086.89
SLEEK-0965,2022-03-07,SG,Startup,Growth,Partner,False,5,136.64,True,2023-11,8520.5
SLEEK-0966,2024-02-09,SG,Startup,Growth,Paid,True,3,376.35,False,,5289.85
SLEEK-0967,2023-02-19,SG,SME,Growth,Partner,False,34,169.23,False,,24777.86
SLEEK-0968,2024-02-16,AU,Startup,Starter,Referral,True,2,78.11,False,,3653.88
SLEEK-0969,2023-11-06,HK,SME,Growth,Paid,False,25,479.65,True,2024-04,7453.68
SLEEK-0970,2022-04-13,SG,SME,Full Compliance,Paid,True,27,356.19,False,,38358.6
SLEEK-0971,2023-12-16,HK,SME,Growth,Organic,False,14,103.15,True,2024-04,3707.44
SLEEK-0972,2024-03-08,AU,Startup,Starter,Partner,False,8,190.81,False,,1748.97
SLEEK-0973,2024-09-03,HK,SME,Growth,Partner,False,17,144.58,False,,3467.81
SLEEK-0974,2023-07-02,HK,Startup,Starter,Referral,False,7,76.31,True,2023-11,1158.08
SLEEK-0975,2024-07-26,AU,SME,Starter,Paid,False,40,453.91,False,,2685.73
SLEEK-0976,2023-04-10,SG,Corporate,Full Compliance,Partner,True,138,125.22,False,,82897.95
SLEEK-0977,2023-03-19,SG,Startup,Starter,Organic,False,5,87.79,True,2023-07,1005.62
SLEEK-0978,2024-11-07,AU,Startup,Full Compliance,Partner,False,7,145.28,False,,2261.84
SLEEK-0979,2023-07-21,UK,SME,Starter,Referral,False,8,78.85,False,,1839.6
SLEEK-0980,2023-05-16,AU,SME,Full Compliance,Referral,False,10,79.84,False,,16070.09
SLEEK-0981,2024-12-08,HK,Corporate,Full Compliance,Partner,True,57,139.19,False,,4423.08
SLEEK-0982,2024-02-16,HK,Corporate,Growth,Referral,True,126,83.15,False,,44771.84
SLEEK-0983,2022-02-09,SG,Startup,Starter,Referral,False,3,65.71,False,,3258.73
SLEEK-0984,2023-11-10,UK,Corporate,Full Compliance,Partner,True,119,162.83,False,,47085.8
SLEEK-0985,2024-07-31,AU,Startup,Starter,Organic,True,7,94.16,False,,3357.63
SLEEK-0986,2023-03-05,SG,Startup,Starter,Organic,True,8,93.22,True,2023-10,2711.89
SLEEK-0987,2023-09-05,HK,Startup,Starter,Paid,False,4,587.12,False,,1949.88
SLEEK-0988,2022-07-01,SG,Startup,Starter,Partner,True,3,172.23,True,2024-03,3729.26
SLEEK-0989,2022-03-07,SG,Startup,Full Compliance,Paid,False,2,378.84,False,,16682.18
SLEEK-0990,2023-07-17,SG,SME,Growth,Partner,False,16,164.51,False,,11423.82
SLEEK-0991,2022-11-08,SG,Startup,Starter,Organic,False,6,90.55,False,,2575.41
SLEEK-0992,2024-09-22,AU,Startup,Starter,Organic,False,7,97.16,False,,1213.42
SLEEK-0993,2023-06-24,HK,Startup,Full Compliance,Referral,False,3,62.93,True,2023-10,3183.63
SLEEK-0994,2024-10-25,HK,SME,Growth,Organic,False,17,78.79,False,,2806.41
SLEEK-0995,2024-07-01,SG,Startup,Growth,Organic,True,5,66.91,False,,4140.35
SLEEK-0996,2023-03-31,HK,SME,Growth,Partner,False,11,158.67,False,,11730.52
SLEEK-0997,2022-06-02,SG,Startup,Starter,Organic,False,4,64.02,False,,2979.71
SLEEK-0998,2022-02-12,SG,Startup,Starter,Partner,False,7,126.69,False,,4866.51
SLEEK-0999,2024-01-11,HK,SME,Growth,Paid,False,23,362.45,False,,10759.45
SLEEK-1000,2022-08-06,HK,Startup,Starter,Paid,True,6,383.96,True,2023-01,2937.35
SLEEK-1001,2022-12-15,UK,SME,Growth,Partner,True,29,234.04,False,,23704.43
SLEEK-1002,2023-01-07,SG,Startup,Starter,Referral,False,8,65.08,False,,2451.9
SLEEK-1003,2024-01-20,AU,Corporate,Growth,Partner,False,48,184.78,False,,20865.11
SLEEK-1004,2022-02-14,HK,Startup,Starter,Partner,False,4,145.55,True,2022-04,1002.87
SLEEK-1005,2023-07-16,SG,SME,Growth,Partner,False,18,172.22,True,2024-12,13958.22
SLEEK-1006,2022-04-06,SG,Startup,Starter,Referral,False,2,61.73,False,,4017.97
SLEEK-1007,2024-12-11,AU,SME,Starter,Paid,False,25,433.58,False,,1023.25
SLEEK-1008,2023-05-03,HK,Startup,Starter,Organic,False,4,95.03,True,2023-11,1299.66
SLEEK-1009,2024-03-19,UK,Startup,Full Compliance,Referral,True,2,107.62,False,,6238.98
SLEEK-1010,2022-03-18,SG,Startup,Starter,Referral,False,4,51.21,True,2024-08,3514.05
SLEEK-1011,2024-02-06,SG,Startup,Starter,Partner,False,8,120.94,False,,1478.14
SLEEK-1012,2024-02-22,AU,SME,Full Compliance,Organic,False,21,90.29,True,2024-06,6350.68
SLEEK-1013,2024-03-20,AU,Startup,Starter,Organic,False,4,89.27,True,2024-06,1227.2
SLEEK-1014,2023-03-07,SG,Startup,Growth,Paid,True,4,376.75,False,,8710.96
SLEEK-1015,2022-02-05,SG,Startup,Starter,Organic,False,5,71.85,True,2023-04,1804.23
SLEEK-1016,2024-07-13,SG,Startup,Starter,Referral,False,7,67.84,False,,1103.99
SLEEK-1017,2023-03-02,UK,Startup,Starter,Referral,True,2,94.59,True,2023-10,2603.59
SLEEK-1018,2023-05-13,UK,Startup,Growth,Referral,True,8,75.06,False,,9238.12
SLEEK-1019,2023-11-11,HK,Startup,Starter,Organic,False,4,80.78,True,2024-02,1111.56
SLEEK-1020,2022-07-30,HK,Startup,Starter,Partner,False,5,134.56,True,2023-01,3357.76
SLEEK-1021,2022-03-10,SG,Corporate,Growth,Organic,True,131,92.13,True,2022-06,15961.95
SLEEK-1022,2022-08-14,AU,Startup,Starter,Organic,False,2,118.26,True,2022-12,1311.82
SLEEK-1023,2022-06-23,HK,Startup,Growth,Partner,True,6,166.69,False,,13397.42
SLEEK-1024,2024-10-27,SG,Startup,Starter,Paid,False,5,368.05,False,,1491.25
SLEEK-1025,2022-06-06,HK,Corporate,Full Compliance,Partner,False,139,183.15,True,2023-03,43527.97
SLEEK-1026,2024-09-06,HK,Startup,Growth,Paid,False,7,295.84,False,,2345.66
SLEEK-1027,2022-06-16,SG,Startup,Starter,Partner,False,8,161.61,True,2023-02,1320.5
SLEEK-1028,2023-05-19,HK,Startup,Starter,Partner,False,5,163.16,True,2023-08,1065.41
SLEEK-1029,2024-05-13,HK,SME,Growth,Paid,False,22,388.72,False,,7187.31
SLEEK-1030,2022-02-05,AU,Startup,Starter,Organic,True,2,98.96,False,,5711.82
SLEEK-1031,2024-05-15,SG,Startup,Starter,Partner,False,5,171.2,True,2024-12,1253.93
SLEEK-1032,2022-12-05,SG,SME,Growth,Organic,False,31,64.84,False,,29951.2
SLEEK-1033,2023-03-01,SG,Startup,Starter,Referral,True,2,51.39,False,,3851.77
SLEEK-1034,2023-01-09,HK,SME,Growth,Organic,False,27,77.04,False,,23480.72
SLEEK-1035,2022-01-28,HK,SME,Starter,Paid,False,10,301.82,True,2024-08,3044.67
SLEEK-1036,2024-03-22,HK,Startup,Growth,Organic,False,6,96.48,False,,4346.47
SLEEK-1037,2023-09-19,AU,Startup,Growth,Paid,True,2,534.18,False,,7208.92
SLEEK-1038,2023-03-10,HK,Corporate,Growth,Organic,True,145,74.02,True,2023-09,32108.15
SLEEK-1039,2024-08-17,AU,SME,Growth,Partner,False,32,180.38,True,2024-09,3245.21
SLEEK-1040,2022-01-12,SG,SME,Growth,Partner,True,26,170.8,False,,32876.13
SLEEK-1041,2022-04-18,SG,Startup,Starter,Organic,True,2,93.73,True,2024-11,5098.8
SLEEK-1042,2024-08-18,UK,SME,Growth,Paid,True,27,425.99,False,,6073.99
SLEEK-1043,2022-02-24,SG,Startup,Starter,Organic,False,4,68.14,True,2024-12,4243.91
SLEEK-1044,2024-03-26,SG,SME,Growth,Organic,False,26,82.76,True,2024-09,6593.38
SLEEK-1045,2023-04-07,SG,SME,Full Compliance,Organic,False,18,84.94,False,,18958.29
SLEEK-1046,2024-02-14,UK,Startup,Growth,Partner,True,8,234.42,False,,6106.6
SLEEK-1047,2024-03-25,SG,Startup,Growth,Referral,False,6,53.74,False,,5474.23
SLEEK-1048,2023-03-25,SG,Startup,Growth,Referral,False,8,61.13,False,,9428.43
SLEEK-1049,2022-12-14,AU,Startup,Full Compliance,Paid,False,4,328.54,False,,15487.82
SLEEK-1050,2023-05-25,SG,Startup,Growth,Referral,True,2,63.61,False,,7109.29
SLEEK-1051,2023-03-21,UK,Startup,Starter,Paid,False,3,594.26,False,,2143.93
SLEEK-1052,2022-02-17,SG,Startup,Starter,Referral,False,2,69.06,True,2023-05,1832.64
SLEEK-1053,2023-05-17,HK,SME,Growth,Partner,True,14,163.89,True,2024-03,8822.19
SLEEK-1054,2022-08-22,SG,Startup,Starter,Paid,False,8,315.63,False,,8374.42
SLEEK-1055,2024-03-23,HK,Startup,Growth,Referral,False,4,61.59,False,,3764.71
SLEEK-1056,2023-02-02,SG,SME,Growth,Organic,True,21,94.35,False,,18720.91
SLEEK-1057,2022-06-26,SG,Startup,Starter,Referral,True,8,59.36,True,2022-06,2202.3
SLEEK-1058,2022-01-03,SG,SME,Starter,Referral,False,36,49.96,True,2023-02,1671.38
SLEEK-1059,2023-06-16,AU,Startup,Starter,Referral,False,5,61.61,False,,2565.82
SLEEK-1060,2022-08-18,SG,SME,Growth,Organic,False,30,69.14,True,2024-02,18497.43
SLEEK-1061,2023-12-27,UK,SME,Growth,Partner,True,17,207.77,False,,9610.9
SLEEK-1062,2023-06-01,SG,Corporate,Growth,Partner,True,150,147.52,False,,76739.6
SLEEK-1063,2022-08-27,SG,SME,Full Compliance,Partner,False,14,158.06,False,,23067.9
SLEEK-1064,2023-10-13,SG,SME,Starter,Organic,True,8,70.71,False,,3301.31
SLEEK-1065,2022-02-23,SG,Startup,Starter,Paid,False,4,383.88,True,2023-03,1698.44
SLEEK-1066,2023-01-15,SG,Startup,Starter,Referral,False,6,52.25,False,,2459.32
SLEEK-1067,2023-12-20,SG,Startup,Full Compliance,Referral,True,2,69.74,False,,8390.37
SLEEK-1068,2024-04-22,AU,Startup,Starter,Paid,False,6,417.99,False,,1636.4
SLEEK-1069,2022-02-07,SG,Startup,Starter,Referral,False,3,58.91,False,,3282.77
SLEEK-1070,2024-08-08,AU,Corporate,Growth,Paid,False,134,428.7,False,,22421.1
SLEEK-1071,2023-03-09,SG,Corporate,Growth,Partner,False,126,174.16,False,,81404.11
SLEEK-1072,2022-02-27,SG,Corporate,Full Compliance,Partner,False,82,169.2,False,,87864.81
SLEEK-1073,2023-10-21,SG,SME,Growth,Referral,False,35,49.24,False,,16874.23
SLEEK-1074,2022-09-06,SG,SME,Growth,Partner,False,40,125.97,False,,39662.54
SLEEK-1075,2023-09-06,SG,SME,Full Compliance,Paid,True,35,409.02,False,,22932.11
SLEEK-1076,2023-02-19,SG,SME,Growth,Organic,True,37,87.75,False,,32744.65
SLEEK-1077,2023-03-31,HK,SME,Starter,Organic,True,32,91.28,True,2024-01,3197.26
SLEEK-1078,2022-10-22,AU,SME,Growth,Organic,False,14,105.54,False,,24020.99
SLEEK-1079,2022-01-03,SG,Corporate,Starter,Organic,False,66,91.03,False,,3342.69
SLEEK-1080,2022-02-07,SG,Startup,Growth,Organic,False,5,76.01,True,2022-05,1906.57
SLEEK-1081,2023-01-01,AU,Startup,Growth,Organic,False,2,105.25,False,,7626.73
SLEEK-1082,2024-02-19,UK,Corporate,Full Compliance,Referral,True,72,72.18,True,2024-05,10445.59
SLEEK-1083,2022-06-24,UK,Startup,Starter,Organic,True,4,132.53,False,,4020.3
SLEEK-1084,2022-03-09,SG,Startup,Starter,Paid,True,7,281.5,True,2023-08,3473.37
SLEEK-1085,2024-10-12,HK,Startup,Starter,Referral,False,4,82.5,False,,1026.19
SLEEK-1086,2022-10-26,SG,SME,Growth,Partner,False,39,138.7,False,,32338.99
SLEEK-1087,2022-02-20,SG,Startup,Starter,Referral,False,7,52.79,True,2022-11,1406.56
SLEEK-1088,2024-11-13,AU,Startup,Starter,Partner,False,7,163.87,False,,1106.1
SLEEK-1089,2022-09-26,UK,Startup,Starter,Paid,False,4,483.12,False,,2524.2
SLEEK-1090,2022-01-11,SG,Startup,Growth,Paid,True,6,347.75,True,2024-12,14715.28
SLEEK-1091,2024-02-29,AU,SME,Starter,Referral,True,25,66.37,False,,3876.37
SLEEK-1092,2022-06-03,AU,Corporate,Full Compliance,Partner,False,95,179.95,False,,103852.05
SLEEK-1093,2024-05-14,SG,Startup,Starter,Organic,False,6,78.49,False,,1226.72
SLEEK-1094,2023-01-15,SG,SME,Starter,Paid,False,10,363.73,True,2024-12,2456.29
SLEEK-1095,2024-05-09,SG,Startup,Starter,Paid,True,8,300.27,False,,2857.04
SLEEK-1096,2023-11-04,SG,SME,Full Compliance,Paid,True,22,545.24,False,,15723.82
SLEEK-1097,2022-07-08,SG,Startup,Starter,Organic,False,4,70.12,True,2023-07,1607.03
SLEEK-1098,2022-04-18,AU,Startup,Starter,Organic,True,4,111.4,False,,5713.97
SLEEK-1099,2024-01-05,SG,Startup,Growth,Referral,False,3,50.88,False,,3943.3
SLEEK-1100,2024-04-26,AU,SME,Growth,Partner,False,23,181.44,False,,8987.34
SLEEK-1101,2023-10-22,HK,SME,Growth,Partner,True,26,158.89,False,,16074.63
SLEEK-1102,2023-05-12,AU,Startup,Growth,Referral,True,2,82.06,True,2023-07,3564.76
SLEEK-1103,2023-07-07,SG,Startup,Starter,Organic,False,8,74.89,False,,2306.58
SLEEK-1104,2023-10-01,HK,SME,Growth,Partner,False,14,169.94,True,2024-02,3677.55
SLEEK-1105,2023-09-07,UK,Startup,Growth,Paid,False,3,758.06,False,,5494.89
SLEEK-1106,2024-02-05,SG,Startup,Starter,Referral,True,2,50.57,True,2024-12,2993.48
SLEEK-1107,2024-12-23,AU,Startup,Starter,Organic,False,2,90.62,False,,974.61
SLEEK-1108,2022-08-09,SG,Startup,Starter,Paid,False,5,262.29,True,2024-10,2687.06
SLEEK-1109,2022-09-14,SG,Startup,Starter,Organic,True,2,65.6,True,2022-09,2276.76
SLEEK-1110,2022-01-09,SG,Startup,Starter,Organic,False,5,83.85,True,2022-03,878.77
SLEEK-1111,2023-03-26,SG,Startup,Starter,Partner,False,4,158.21,True,2024-03,1645.06
SLEEK-1112,2024-09-03,AU,Startup,Growth,Paid,False,3,433.59,False,,2181.1
SLEEK-1113,2024-01-22,SG,Startup,Starter,Organic,True,4,74.69,False,,3099.45
SLEEK-1114,2022-01-20,AU,Startup,Growth,Referral,False,5,89.09,False,,18767.19
SLEEK-1115,2022-02-05,AU,Startup,Growth,Organic,False,6,119.62,True,2022-03,1742.32
SLEEK-1116,2022-07-24,HK,SME,Growth,Partner,False,30,175.12,True,2022-08,2857.87
SLEEK-1117,2023-06-09,UK,Startup,Starter,Paid,True,4,588.17,True,2024-06,2766.03
SLEEK-1118,2024-09-18,AU,SME,Starter,Partner,False,9,182.63,False,,2631.25
SLEEK-1119,2024-01-08,SG,Startup,Growth,Organic,False,3,86.27,False,,3957.75
SLEEK-1120,2022-08-10,AU,Startup,Full Compliance,Partner,False,5,195.65,True,2023-12,11264.1
SLEEK-1121,2024-12-19,UK,SME,Growth,Organic,True,34,138.62,False,,2910.3
SLEEK-1122,2024-01-15,UK,Startup,Starter,Organic,True,5,112.48,False,,2831.3
SLEEK-1123,2023-12-12,AU,SME,Starter,Partner,False,17,201.92,False,,1984.28
SLEEK-1124,2022-11-30,HK,Startup,Starter,Partner,False,2,146.45,True,2023-04,1197.45
SLEEK-1125,2022-09-10,HK,Startup,Starter,Partner,False,7,147.57,True,2022-10,923.38
SLEEK-1126,2023-08-04,AU,Startup,Growth,Organic,False,6,100.08,False,,7740.04
SLEEK-1127,2024-03-03,SG,Startup,Starter,Organic,False,3,65.03,False,,2912.1
SLEEK-1128,2022-07-20,AU,SME,Full Compliance,Paid,False,19,443.87,False,,31846.8
SLEEK-1129,2022-10-13,HK,SME,Growth,Paid,True,20,307.93,True,2024-07,18809.26
SLEEK-1130,2023-07-26,SG,Startup,Growth,Referral,True,5,58.49,True,2023-11,3732.46
SLEEK-1131,2024-01-03,HK,Startup,Starter,Referral,False,5,67.97,False,,1616.16
SLEEK-1132,2024-05-12,HK,Corporate,Starter,Organic,False,140,77.06,False,,30629.55
SLEEK-1133,2023-05-02,SG,Startup,Growth,Organic,False,2,76.57,False,,8614.37
SLEEK-1134,2022-04-22,HK,SME,Starter,Referral,False,14,63.56,True,2023-07,1888.72
SLEEK-1135,2023-01-04,SG,Startup,Growth,Organic,False,2,85.58,False,,6637.46
SLEEK-1136,2024-10-11,AU,Startup,Starter,Paid,False,3,440.05,False,,1144.38
SLEEK-1137,2022-12-07,SG,Startup,Starter,Partner,False,2,120.0,False,,2486.42
SLEEK-1138,2022-02-20,HK,Startup,Growth,Organic,True,2,87.98,True,2023-07,6698.91
SLEEK-1139,2022-05-27,SG,Startup,Growth,Organic,False,2,78.05,False,,15476.58
SLEEK-1140,2024-03-17,SG,SME,Growth,Organic,False,26,81.49,False,,9226.96
SLEEK-1141,2022-02-23,SG,Startup,Growth,Referral,False,3,59.14,True,2024-03,7798.09
SLEEK-1142,2022-11-21,SG,Startup,Growth,Referral,True,4,62.88,False,,9955.58
SLEEK-1143,2023-03-11,UK,Startup,Starter,Referral,True,8,77.7,True,2024-08,3099.41
SLEEK-1144,2024-03-10,HK,Startup,Starter,Referral,True,7,60.89,True,2024-06,3037.67
SLEEK-1145,2022-10-14,AU,Startup,Starter,Referral,False,5,82.88,True,2024-09,5968.87
SLEEK-1146,2024-03-19,SG,SME,Growth,Referral,False,24,60.17,False,,9536.91
